date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:21	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-5f2cabc0a46a1%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:21	792/792	---M--	200	added ('OK')	image/png	etag:%22318-5f2cabc0a46a1%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:21	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-5f2cabc0a46a1%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:21	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-5f2cabc0a5641%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:22	657/657	---M--	200	added ('OK')	image/png	etag:%22291-5f2cabc0a5641%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:22	7668/7668	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df4-5f2cabc10518b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:22	7464/7464	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221d28-5f2cabc10518b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:22	7540/7540	---M-Z	200	added ('OK')	application/font-woff	etag:%221d74-5f2cabc10518b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:23	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	etag:%225fb8-5f2cabc10518b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:23	223/223	---M--	200	added ('OK')	image/png	etag:%22df-5f2cabc09e8e0%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:23	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-5f2cabc09e8e0%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:23	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-5f2cabc09d940%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/flickr.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:23	126/126	---M-Z	200	added ('OK')	image/svg+xml	etag:%227e-5f2cabc0df027-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:24	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5f2cabc10036b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:24	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-5f2cabc10036b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:24	5924/5924	---M-Z	200	added ('OK')	application/font-woff	etag:%221724-5f2cabc10036b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:24	5848/5848	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2216d8-5f2cabc10036b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:24	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	etag:%22339f-5f2cabc10036b-gzip%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:25	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-5f2cabc09d940%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:25	265/265	---M--	200	added ('OK')	image/png	etag:%22109-5f2cabc0e2ea8%22	https://hostalsolzamora.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:27	84801/84801	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:24%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.eot	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:28	84803/84803	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:27%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.eot?	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:30	84805/84805	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:28%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.woff2	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:31	84803/84803	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:29%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:32	84801/84801	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:30%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.ttf	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:33	84801/84801	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:31%20GMT	https://hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.svg	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/css/fonts/glyphicons-halflings-regular.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:34	5840/5840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2216d0-5f2cabbb5dcb0-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcase.eot?55356177	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcaseeead.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:34	3160/3160	---M-Z	200	added ('OK')	application/font-woff	etag:%22c58-5f2cabbb5dcb0-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcase.woff?55356177	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcaseeead.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:34	5668/5668	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221624-5f2cabbb5dcb0-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcase.ttf?55356177	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcaseeead.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:34	2798/2798	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aee-5f2cabbb5dcb0-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcase.svg?55356177	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/lightcaseeead.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:34	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5f2cabbb5ec51-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.eot	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:35	58556/58556	---M-Z	200	added ('OK')	application/font-woff	etag:%22e4bc-5f2cabbb5ec51-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:35	58480/58480	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e470-5f2cabbb5ec51-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.ttf	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:35	164231/164231	---MCZ	200	added ('OK')	image/svg+xml	etag:%2228187-5f2cabbb5ec51-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.svg	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Pe-icon-7-stroke.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:36	54266/54266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-5f2cabbb60b91-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons.eot?ver=2.4.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons8d5a.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:36	30064/30064	---M-Z	200	added ('OK')	application/font-woff2	etag:%227570-5f2cabbb61b31-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons.woff2?ver=2.4.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons8d5a.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:36	54056/54056	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d328-5f2cabbb60b91-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons.ttf?ver=2.4.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons8d5a.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:37	81332/81332	---MCZ	200	added ('OK')	application/font-woff	etag:%2213db4-5f2cabbb61b31-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons.woff?ver=2.4.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons8d5a.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:37	239245/239245	---MCZ	200	added ('OK')	image/svg+xml	etag:%223a68d-5f2cabbb60b91-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons.svg?ver=2.4.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Simple-Line-Icons8d5a.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:37	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5f2cabbb61b31-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.eot	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:37	56108/56108	---M-Z	200	added ('OK')	application/font-woff	etag:%22db2c-5f2cabbb62ad1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:37	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-5f2cabbb62ad1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.ttf	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:38	234630/234630	---MCZ	200	added ('OK')	image/svg+xml	etag:%2239486-5f2cabbb62ad1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.svg	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/themify.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:38	2528/2528	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e0-5f2cabbb5fbf1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons.eot?68djhe	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons62dd.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:38	2340/2340	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22924-5f2cabbb5fbf1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons.ttf?68djhe	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons62dd.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:39	2416/2416	---M-Z	200	added ('OK')	application/font-woff	etag:%22970-5f2cabbb5fbf1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons.woff?68djhe	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons62dd.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:41	5365/5365	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214f5-5f2cabbb5fbf1-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons.svg?68djhe	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/fonts/Shufflehound-Icons62dd.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/751aa.css)
23:38:41	863/863	---M--	200	added ('OK')	image/png	etag:%2235f-5f2cabbb64a11%22	https://hostalsolzamora.com/wp-content/themes/jevelin/img/new.png	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/img/new.png	(from https://hostalsolzamora.com/wp-content/cache/minify/15215.css)
23:38:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5f2cabbbb0cd9-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.eot?v=4.7.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont3e6e.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5f2cabbbb0cd9-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.eot?	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfontd41d.eot	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:42	77160/77160	---MCZ	200	added ('OK')	application/font-woff2	etag:%2212d68-5f2cabbbb2c1a-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont3e6e.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:42	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:%2217ee8-5f2cabbbb2c1a-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.woff?v=4.7.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont3e6e.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:42	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5f2cabbbb1c79-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont3e6e.ttf	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:42	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:%226c7db-5f2cabbbb1c79-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont.svg?v=4.7.0	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin/assets/plugins/font-awesome-4/fonts/fontawesome-webfont3e6e.svg	(from https://hostalsolzamora.com/wp-content/cache/minify/be0de.css)
23:38:43	21344/21344	---M-Z	200	added ('OK')	application/font-woff2	etag:%225360-5f2cabbbea6c0-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/avegasroyale_regular-webfont.woff2	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/avegasroyale_regular-webfont.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:43	27624/27624	---M-Z	200	added ('OK')	application/font-woff	etag:%226be8-5f2cabbbe971f-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/avegasroyale_regular-webfont.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/avegasroyale_regular-webfont.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:43	16348/16348	---M-Z	200	added ('OK')	application/font-woff2	etag:%223fdc-5f2cabbbec600-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothamlight-webfont.woff2	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothamlight-webfont.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:43	21708/21708	---M-Z	200	added ('OK')	application/font-woff	etag:%2254cc-5f2cabbbeb660-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothamlight-webfont.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothamlight-webfont.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:43	17336/17336	---M-Z	200	added ('OK')	application/font-woff2	etag:%2243b8-5f2cabbbeb660-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gotham-webfont.woff2	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gotham-webfont.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:44	23364/23364	---M-Z	200	added ('OK')	application/font-woff	etag:%225b44-5f2cabbbeb660-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gotham-webfont.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gotham-webfont.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:44	16664/16664	---M-Z	200	added ('OK')	application/font-woff2	etag:%224118-5f2cabbbec600-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothammedium-webfont.woff2	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothammedium-webfont.woff2	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:44	22084/22084	---M-Z	200	added ('OK')	application/font-woff	etag:%225644-5f2cabbbec600-gzip%22	https://hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothammedium-webfont.woff	C:/tmp/http/hostalsol/hostalsolzamora.com/wp-content/themes/jevelin-child/fonts/gothammedium-webfont.woff	(from https://hostalsolzamora.com/wp-content/cache/minify/1b4bd.css)
23:38:46	84661/84661	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:44%20GMT	https://hostalsolzamora.com/GET	C:/tmp/http/hostalsol/hostalsolzamora.com/GET	(from https://hostalsolzamora.com/wp-content/cache/minify/2917c.js)
23:38:46	24420/24420	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20May%202026%2021:19:20%20GMT	https://player.vimeo.com/api/player.js	C:/tmp/http/hostalsol/player.vimeo.com/api/player.js	(from https://hostalsolzamora.com/wp-content/cache/minify/2917c.js)
23:38:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2021:38:46%20GMT	https://hostalsolzamora.com/t	C:/tmp/http/hostalsol/hostalsolzamora.com/t	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:48	84725/84725	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:46%20GMT	https://hostalsolzamora.com/this.config.iconUrl,window.location	C:/tmp/http/hostalsol/hostalsolzamora.com/this.config.iconUrl,window.location	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2021:38:48%20GMT	https://hostalsolzamora.com/T	C:/tmp/http/hostalsol/hostalsolzamora.com/T	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2021:38:49%20GMT	https://hostalsolzamora.com/t	C:/tmp/http/hostalsol/hostalsolzamora.com/t	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:52	84703/84703	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:50%20GMT	https://hostalsolzamora.com/e[0].thumbnail_large	C:/tmp/http/hostalsol/hostalsolzamora.com/e[0].thumbnail_large	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:53	84677/84677	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:51%20GMT	https://hostalsolzamora.com/default.jpg	C:/tmp/http/hostalsol/hostalsolzamora.com/default.jpg	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
23:38:54	84671/84671	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2021:38:52%20GMT	https://hostalsolzamora.com/e.tagUrl	C:/tmp/http/hostalsol/hostalsolzamora.com/e.tagUrl	(from https://hostalsolzamora.com/wp-content/cache/minify/c899e.js)
